ID,TMDB ID,Wikidata ID,IMDB ID,Title,Budget,Release Date,Revenue,Primary Genre,Opening Weekend Theaters,Opening Weekend BO,Domestic BO,International BO,Total BO,RT Audience,RT Critic,Domestic Distributor,International Distributor,Director,Logged,Poster Path,Distributor,Widest Release Theaters
9644,522921,,tt8404272,How Long Will I Love U,0,2018-05-18,0,,,,,,,,,,,,,/ud0N7ot24votfoMAu6BxjPGXqOV.jpg,,
9645,599,,tt0043014,Sunset Boulevard,1752000,1950-08-10,5000000,,,,,,,,,,,,,/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,,
9646,522538,,tt8961266,Andy Irons: Kissed by God,0,2018-04-29,0,,,,,,,,,,,,,/hGtxqiVRS2uzvQapJTz06RSbZMb.jpg,,
9647,391714,,tt1667321,On Chesil Beach,745971,2018-01-19,3335913,,,,,,,,,,,,,/7uRdd5NawI9iTQ5oWIKYjqNkyc1.jpg,,
9648,470827,,tt7210348,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,0,2018-12-19,195517,,,,,,,,,,,,,/si3UVpJaD94I4o2lrQ0o92Gmh0R.jpg,,
9649,485046,,tt6052748,A Chance in the World,0,2017-01-01,0,,,,,,,,,,,,,/tX3sI78LqcPeUdSkdAMYuERUWNd.jpg,,
9650,436120,,tt6452332,Lu Over the Wall,0,2017-05-19,0,,,,,,,,,,,,,/3L0a3iNraKyedBcHhrYD9sy4V5W.jpg,,
9651,467938,,tt6738136,Revenge,2900000,2018-02-07,938055,,,,,,,,,,,,,/AbWKFxt459cWYTNPTcbpB0i2hQp.jpg,,
9652,489402,,tt8386182,National Theatre Live: Macbeth,0,2018-05-10,0,,,,,,,,,,,,,/uCLCZhrF5ncq6qCH9kbAfY7q2wP.jpg,,
9653,526047,,tt6082798,Godspeed: The Race Across America,0,2018-05-22,0,,,,,,,,,,,,,/yJfSPT9Og56HMICxLDIbbVA0TeQ.jpg,,
9654,520358,,tt8367080,Champion,0,2018-05-01,8974547,,,,,,,,,,,,,/wzblS6RZaFhyTBNQRBr9Q6iYIV9.jpg,,
9655,491052,,tt7218804,The Gospel According to André,0,2018-03-18,0,,,,,,,,,,,,,/d0rDkNZ7gtwgI3jhwH57qDw7XH4.jpg,,
9656,540638,,tt6241390,The Boxcar Children: Surprise Island,0,2018-05-08,78676,,,,,,,,,,,,,/c6IOTVyG1t3zrKinuEG1GC0b7Sp.jpg,,
9657,370756,,tt4151320,Always at The Carlyle,0,2018-05-11,0,,,,,,,,,,,,,/ywkkKF4abwARo9WBk6WrwcGNn6B.jpg,,
9658,427347,,tt6213362,The Guardians,0,2017-12-06,0,,,,,,,,,,,,,/7nkfTsQrlyVh6r2Jik5hl86OLhz.jpg,,
9659,458080,,tt6851066,Filmworker,0,2018-05-11,0,,,,,,,,,,,,,/qmZDdrb0nwrV6UMNQQWQh60t7pq.jpg,,
9660,523866,,tt8301252,American Dream: Detroit,0,2018-05-01,0,,,,,,,,,,,,,/2UTgk8bTV2mEMOi7fdnIJovQJtv.jpg,,
9661,461758,,tt5468018,Digimon Adventure tri. Part 5: Coexistence,0,2017-09-30,382119,,,,,,,,,,,,,/mrRMYAzYfRZCeFJl92b4ZCCkRUU.jpg,,
9662,525004,,tt5802168,Bhutan: The Snowman's Trek,0,2018-05-17,0,,,,,,,,,,,,,/8FNAmfl9hNHSbDfUWJcKtbIKOWT.jpg,,
9663,462145,,tt6203570,Mountain,0,2017-11-30,2129889,,,,,,,,,,,,,/ngqSU3NpsVIGIHIqeqrPSZai2lC.jpg,,
9664,693334,,tt8431678,The Royal Wedding: HRH Prince Harry & Meghan Markle,0,2018-05-19,0,,,,,,,,,,,,,/bmCvs9QrkeIl6BBjDdizsNQmvnI.jpg,,
9665,414063,,tt2586120,Racer and the Jailbird,9229904,2017-10-04,0,,,,,,,,,,,,,/7ruUT8L9MV0RS8nQM9sDRnboMya.jpg,,
9666,438634,,tt5897636,Summer 1993,960000,2017-03-24,0,,,,,,,,,,,,,/krdSl7IpDb9c31CXrzA5yfP1oYM.jpg,,
9667,516237,,tt4566780,Gray Matter,0,2018-05-18,0,,,,,,,,,,,,,/7VDgw7tZR7OrhPfPRiGl3x5WpjY.jpg,,
9668,430450,,tt5180888,Sollers Point,0,2017-10-19,0,,,,,,,,,,,,,/4xrcXJDA2v4nAiKIHW2iEfukdve.jpg,,
9669,519335,,tt5022560,Goodland,0,2018-05-11,0,,,,,,,,,,,,,/imNMQSeQcRow5nKJWCUiKG3w3rp.jpg,,
9670,332283,,tt3906082,Mary Shelley,0,2017-08-06,0,,,,,,,,,,,,,/gKHJTsrfxJtfFNPQJn2hDNEMtFf.jpg,,
9671,451957,,tt6462506,The Day After,0,2017-06-07,0,,,,,,,,,,,,,/AjOe8RrgFOqWvHE5YuPcB0tl0pR.jpg,,
9672,341689,,tt3859310,How to Talk to Girls at Parties,0,2017-10-06,0,,,,,,,,,,,,,/v6mPfyGshwXd1R6kQlMEyZ8Zu2s.jpg,,
9673,451985,,tt6147512,The Desert Bride,0,2017-09-21,0,,,,,,,,,,,,,/ufdIxLU0d0QMvtHDZGvRLu7ebrd.jpg,,
9674,460100,,tt6213952,Anything,0,2018-05-11,0,,,,,,,,,,,,,/lGpEEaVvJl2y9MTASee8fgRVBTn.jpg,,
9675,475007,,tt6069126,The Escape,0,2018-04-25,0,,,,,,,,,,,,,/e31ZIcE0vIyhc3BzRng7HMZKlnt.jpg,,
9676,516321,,tt6170804,The Assassin's Code,1850000,2018-05-11,0,,,,,,,,,,,,,/6YaLITnYgxtYyeYi3YP1otBMxrr.jpg,,
9677,399896,,tt5219972,Class Rank,0,2017-04-21,0,,,,,,,,,,,,,/24X7BJzbgjYWKZBIsajJuR5ec5G.jpg,,
9678,474366,,tt7057306,That Summer,0,2017-09-01,0,,,,,,,,,,,,,/oC3INIbllZfEPxDVbygogIGQfZt.jpg,,
9679,466410,,tt6680312,Who We Are Now,0,2018-05-25,0,,,,,,,,,,,,,/kxTfAC1pCHjLYDqAoiUVul5Hor3.jpg,,
9680,744289,,tt7240130,PGS: Intuition Is Your Personal Guidance System,1250000,2017-10-11,35423,,,,,,,,,,,,,/iEIgO3IFz6XC2YFGkeAFK6lxmYt.jpg,,
9681,519672,,tt8126390,The Most Unknown,0,2018-03-16,0,,,,,,,,,,,,,/kTzgxB70rE21XKCBIBTvhg9wHVG.jpg,,
9682,452873,,tt5741038,Strangers On The Earth,0,2017-04-22,0,,,,,,,,,,,,,/fxPRVVUAWtcwe0s6hZWNkWTxM4t.jpg,,
9683,63151,,tt0040682,The Storm Within,0,1948-12-01,0,,,,,,,,,,,,,/dtqsTBpiNQG26WhuOfvcB2lsJQi.jpg,,
9684,440038,,tt5518756,The Misandrists,0,2017-02-13,0,,,,,,,,,,,,,/qSAPYrWmR1cGo4y1crWGGA3MInE.jpg,,
9685,43654,,tt0101798,Edward II,1003575,1991-10-18,706131,,,,,,,,,,,,,/sB3ktIeyCoudoRMJgzo9goA9k1v.jpg,,
9686,83096,,tt0068619,Ganja & Hess,0,1973-04-20,0,,,,,,,,,,,,,/7x7yjxVMNAE9oMjybLvCJ53X6j.jpg,,
9687,516088,,tt8068678,I Am MLK Jr.,0,2018-04-04,0,,,,,,,,,,,,,/lwnYCQpYT51S5L1VpxtvgvL1wXa.jpg,,
9688,404782,,tt3165264,Altered Perception,0,2018-05-04,0,,,,,,,,,,,,,/vchV3aqWPnMb6RgEqHcm8bbQZ3e.jpg,,
9689,496320,,tt7431594,Race 3,0,2018-06-15,0,,,,,,,,,,,,,/wtnA5mmNumYkeevokar6IskyrZP.jpg,,
9690,532183,,tt8593814,Bandstand,0,2018-06-25,0,,,,,,,,,,,,,/4ZjUMSuQQ2rc9BDLhUBZWcpECWM.jpg,,
9691,,,tt10192672,,,,,,,,,,,,,,,,,,,
9692,1725,,tt0055614,West Side Story,6000000,1961-12-13,43700000,,,,,,,,,,,,,/nzCMu6D5q60i2bVrIQ0DxlRSgCZ.jpg,,
9693,32148,,tt0096149,Space Mutiny,0,1988-08-01,0,,,,,,,,,,,,,/ziGqFxqpjpPgDYeenw8GtYctinD.jpg,,
9694,15283,,tt0110008,Pom Poko,0,1994-07-16,0,,,,,,,,,,,,,/zat2MMhejQyJJN6CucLI9Or9kdo.jpg,,
9695,518963,,tt7095654,Believer,0,2018-05-22,0,,,,,,,,,,,,,/4yc1InWn48KxKLKDYt47f5pFq1f.jpg,,
9696,,,tt0056751,,,,,,,,,,,,,,,,,,,
9697,467952,,tt4602066,The Catcher Was a Spy,0,2018-06-22,0,,,,,,,,,,,,,/3aBv9Oln0aoBrEbkMabHIVat6CY.jpg,,
9698,515047,,tt7231342,The Fall of the American Empire,0,2018-06-28,0,,,,,,,,,,,,,/3DXja79jYCmWxs2hWNIgLXl4F3n.jpg,,
9699,30197,,tt0063462,The Producers,947000,1968-03-18,0,,,,,,,,,,,,,/5TYUsAygWKtufAC78ep2AiohEiR.jpg,,
9700,,,tt8870948,,,,,,,,,,,,,,,,,,,
9701,283984,,tt4054952,Fate/stay night: Heaven's Feel I. Presage Flower,0,2017-10-14,17422935,,,,,,,,,,,,,/6nEtmBg07DA5BWjcrmD49rxHsVQ.jpg,,
9702,272076,,tt3786680,National Theatre Live: The Curious Incident of the Dog in the Night-Time,0,2012-09-06,0,,,,,,,,,,,,,/slThVTed0qLnEq3Q93TbndJ3QXx.jpg,,
9703,497796,,tt7694738,Best F(r)iends: Volume 2,0,2018-06-01,0,,,,,,,,,,,,,/mOj6rXKsvZU62cX4pVWyX33ibdR.jpg,,
9704,386282,,tt5606382,The Metropolitan Opera - Puccini: Madama Butterfly,0,2016-04-02,0,,,,,,,,,,,,,/gSCV6BoertnXc4CpEu5bVhvrwIw.jpg,,
9705,430801,,tt5102816,The Met — Il Trovatore,0,2015-10-03,0,,,,,,,,,,,,,/oW1h8fo93qYY2IkaZHupLneY1F.jpg,,
9706,431819,,tt6317962,Fireworks,0,2017-08-18,26617621,,,,,,,,,,,,,/ifm8CdFjYMfEq0bLT7XwJxjZmjO.jpg,,
9707,522811,,tt7022500,The Accidental Detective 2: In Action,0,2018-06-13,24243825,,,,,,,,,,,,,/tbXQWdfzEUUQJXhkieQwaQ4XAqf.jpg,,
9708,503150,,tt2180351,Eating Animals,0,2018-06-15,0,,,,,,,,,,,,,/tppzVmguu02QAjXM957XVqKrvgl.jpg,,
9709,414018,,tt5881528,Damsel,0,2018-06-22,0,,,,,,,,,,,,,/dNZxjsJwmKorpPvd0kquJffYROr.jpg,,
9710,447682,,tt5686062,Boundaries,0,2018-06-22,557169,,,,,,,,,,,,,/7HcKCHQe9FfU2xCDBYzDWpkQJ0u.jpg,,
9711,527415,,tt8489090,Lobster Cop,0,2018-06-21,0,,,,,,,,,,,,,/rTiLm0fa8ZjuWlcLv6ejiAHuBjw.jpg,,
9712,480853,,tt6509058,Nancy,0,2018-06-08,0,,,,,,,,,,,,,/4MDCO0MOfgeEkDZp6Fsjqn7Hud1.jpg,,
9713,527511,,tt6129302,Bhavesh Joshi Superhero,0,2018-06-01,0,,,,,,,,,,,,,/mO8goYleGviURaVtljEkK2Ls3XO.jpg,,
9714,8844,,tt0113497,Jumanji,65000000,1995-12-15,262821940,,,,,,,,,,,,,/vgpXmVaVyUL7GGiDeiK1mKEKzcX.jpg,,
9715,458187,,tt6144092,On the Seventh Day,0,2018-06-08,0,,,,,,,,,,,,,/tFvx2qrYbeasoC28IVQjoxLp06g.jpg,,
9716,525799,,tt8306634,Five Seasons: The Gardens of Piet Oudolf,0,2017-10-06,0,,,,,,,,,,,,,/wDsZHnAdKAKpx71yyvNsm5RqbK0.jpg,,
9717,467917,,tt6884200,A Kid Like Jake,0,2018-06-01,0,,,,,,,,,,,,,/xb0lsEUyytspi7fo1ggDybRvZVK.jpg,,
9718,445768,,tt5771710,Rodin,0,2017-08-31,0,,,,,,,,,,,,,/3bQGnpTM2uluIMC1wfZWW5ldunp.jpg,,
9719,452226,,tt6775942,The King,0,2018-06-22,162589,,,,,,,,,,,,,/Tgv0kLi8obD2bfiGyErp4BJMeH.jpg,,
9720,341287,,tt1553659,Breath,0,2017-06-22,0,,,,,,,,,,,,,/a5VZBFNObZQiuKkzAarrQ2R91EA.jpg,,
9721,478426,,tt4378628,"Westwood: Punk, Icon, Activist",0,2018-03-09,0,,,,,,,,,,,,,/lguug8k8l7J6RJgaauTsmMH23LE.jpg,,
9722,490071,,tt5713994,Half the Picture,0,2018-01-23,0,,,,,,,,,,,,,/qDkY5KB6iNHzDTMO8X4kuo0iypY.jpg,,
9723,373209,,tt5198796,Izzy Gets the F*ck Across Town,0,2018-06-22,0,,,,,,,,,,,,,/PB9GF6RkDNVPhuk4hl1WICeomU.jpg,,
9724,63318,,tt0076855,"One Sings, the Other Doesn't",0,1977-03-09,0,,,,,,,,,,,,,/uMS6y4BC0EUSOemeusBDpkpzAIM.jpg,,
9725,464825,,tt4830786,The Cakemaker,0,2017-12-28,0,,,,,,,,,,,,,/WwHLnuqqwhvCkBACCMAR5xuQMA.jpg,,
9726,462455,,tt7058854,Haikara-san: Here Comes Miss Modern Part 1,0,2017-11-11,0,,,,,,,,,,,,,/hT6Y8dm1Mnar7N6nybFRK7THFJn.jpg,,
9727,434370,,tt6400280,Araby,0,2018-04-05,0,,,,,,,,,,,,,/rR06tuy0hGZCOQpZ7cZO3AwHVYr.jpg,,
9728,453356,,tt6805354,Gabriel and the Mountain,0,2017-08-30,0,,,,,,,,,,,,,/vQKa8K9466N4yuqureiRmoq9cb8.jpg,,
9729,480245,,tt7317494,The Quest of Alain Ducasse,0,2017-10-11,0,,,,,,,,,,,,,/4kDpTSxKFHMRpGJ95aipTK2ZW7T.jpg,,
9730,453276,,tt5923026,Marlina the Murderer in Four Acts,0,2017-05-15,0,,,,,,,,,,,,,/7pDpym7ix9dsB9a1KWVLN95X4z1.jpg,,
9731,511858,,tt5327410,One Last Thing,0,2018-06-13,0,,,,,,,,,,,,,/uakJdm28DqzNTqyk1YpFiqt1XIR.jpg,,
9732,451657,,tt6002232,Custody,0,2018-02-07,81455,,,,,,,,,,,,,/9UOks2kaXFqr5p1I6cKFLFyRlEA.jpg,,
9733,525662,,tt5359048,Spiral,0,2018-06-22,0,,,,,,,,,,,,,/jrAa417l7fms1w52vZtKJUI849Q.jpg,,
9734,481845,,tt5275884,"Love, Cecil",0,2017-12-01,0,,,,,,,,,,,,,/9LewmutXCKk9TjRjPb5Qjqmua46.jpg,,
9735,527716,,tt4631048,The Texture of Falling,200,2018-06-01,0,,,,,,,,,,,,,/orfJXF5eMFEoJEHo0C2aOArAKmu.jpg,,
9736,506407,,tt5639898,Social Animals,0,2018-06-01,0,,,,,,,,,,,,,/45QgvkuwZF8mffzDcK3wZSpNpA0.jpg,,
9737,520930,,tt6536668,Summer of '67,0,2018-06-29,0,,,,,,,,,,,,,/uTUe5CyystjU2iFfgVoc6wgGFn.jpg,,
9738,396373,,tt5436228,Woman Walks Ahead,0,2017-09-10,0,,,,,,,,,,,,,/qI5NcQHR0nsykPqlG2qnfFyMgW6.jpg,,
9739,393425,,tt2828310,Intersection,0,2018-06-15,0,,,,,,,,,,,,,/nXmqTt9IlQkjIhq96fqMnhZd36l.jpg,,
9740,454904,,tt6781296,Straight Into a Storm,0,2018-06-15,0,,,,,,,,,,,,,/hcGsbgEJ1k2IBDSKisJOS1pCNty.jpg,,
9741,429195,,tt5700176,Dark River,0,2018-02-23,0,,,,,,,,,,,,,/2dAAl5Sm4XzSU5D0IozMTCliT1V.jpg,,
9742,473749,,tt2095768,This Is Congo,0,2017-09-01,0,,,,,,,,,,,,,/fnni4EGsD180uC3FgyhEprbXbIp.jpg,,
9743,531164,,tt2179171,Calling All Earthlings,0,2018-08-28,0,,,,,,,,,,,,,/7wXxapUJHhHgQhAkO0o0QmkqcHk.jpg,,
9744,128,,tt0119698,Princess Mononoke,23500000,1997-07-12,169000000,,,,,,,,,,,,,/cMYCDADoLKLbB83g4WnJegaZimC.jpg,,
9745,443009,,tt6288124,"Don't Worry, He Won't Get Far on Foot",3500000,2018-04-04,4200000,,,,,,,,,,,,,/rKsiN37qMt8jad5GikZzSeevyI9.jpg,,
9746,12105,,tt0063823,Yellow Submarine,250000,1968-07-17,1273261,,,,,,,,,,,,,/cjrGM2QYlwzV6vXz2yF7y6fdTRu.jpg,,
9747,11528,,tt0108037,The Sandlot,7000000,1993-04-07,34348444,,,,,,,,,,,,,/7PYqz0viEuW8qTvuGinUMjDWMnj.jpg,,
9748,489852,,tt7690638,Soorma,0,2018-07-13,3168000,,,,,,,,,,,,,/2hmrZNlvtWdYMZ33YA4pYBcgWDF.jpg,,
9749,,,tt7029252,,,,,,,,,,,,,,,,,,,
9750,508003,,tt6510332,McQueen,0,2018-06-08,1243177,,,,,,,,,,,,,/bc5kAqhNfLitH7zMlLvLRbxV0xD.jpg,,
9751,2280,,tt0094737,Big,18000000,1988-06-03,151927281,,,,,,,,,,,,,/eWhCDJiwxvx3YXkAFRiHjimnF0j.jpg,,
9752,494002,,tt5606336,The Metropolitan Opera: Turandot,0,2016-01-30,0,,,,,,,,,,,,,/xFtG70aUBpp6atalBCNFqOyvGed.jpg,,
9753,476292,,tt7339826,Maquia: When the Promised Flower Blooms,0,2018-02-24,4345395,,,,,,,,,,,,,/uEHRrl6M5MekLNMg0xHvoWnxxi6.jpg,,
9754,446132,,tt6330052,Gauguin: Voyage to Tahiti,0,2017-09-20,3389322,,,,,,,,,,,,,/3Kqrt14GxiudaphD0wLdiAVfmsm.jpg,,
9755,506763,,tt6869538,Detective Dee: The Four Heavenly Kings,0,2018-07-27,84168923,,,,,,,,,,,,,/k7jIYt37BnON8NmncfpN2uRTXSX.jpg,,
9756,193539,,tt2883544,Tchaikovsky: Eugene Onegin,0,2013-10-05,0,,,,,,,,,,,,,/j9Zgvw22Z6SFcEnmscUkufCmPYB.jpg,,
9757,493014,,tt5268348,Generation Wealth,0,2018-07-20,0,,,,,,,,,,,,,/lMTdKAKTrZqHZ2t6Cnit0SBAcbz.jpg,,
9758,,,tt8884088,,,,,,,,,,,,,,,,,,,
9759,518068,,tt8116428,Along with the Gods: The Last 49 Days,18300000,2018-08-01,112790210,,,,,,,,,,,,,/9BnqBHFGDv3WlCPB2qQwzAWdy7y.jpg,,
9760,476335,,tt5540992,Shock and Awe,0,2018-07-13,0,,,,,,,,,,,,,/x8Y9lKNnroACauSxmVQRkACj2ow.jpg,,
9761,492998,,tt6933454,Puzzle,0,2018-07-27,2266853,,,,,,,,,,,,,/7CfijsjOsPKzz2Dd1zoMF5VPmZo.jpg,,
9762,473888,,tt6578572,Ryuichi Sakamoto: Coda,0,2017-11-04,960212,,,,,,,,,,,,,/604KuuoYofIbYRjZZ8BUoq2f8NE.jpg,,
9763,534344,,tt5696326,Running for Grace,0,2018-08-17,0,,,,,,,,,,,,,/6EM6JvWiFPSkgpHLml6yA1hy1SL.jpg,,
9764,490780,,tt6633182,Dark Money,0,2018-01-22,0,,,,,,,,,,,,,/tXXq3iBWIs9X1LWSCGLoDGbYNHO.jpg,,
9765,472640,,tt6223806,Under the Tree,2054738,2017-09-06,0,,,,,,,,,,,,,/hiIYGMGAb5TrP8WnG2XsCjcmVKN.jpg,,
9766,535415,,tt3696764,350 Days,0,2019-04-02,0,,,,,,,,,,,,,/xGlC8xtRWHI8NVC6n2VKiUF91Qb.jpg,,
9767,516585,,tt6848736,Far from the Tree,0,2019-09-19,0,,,,,,,,,,,,,/yneht2xnLxtwLqYeJ4GTNJiKNin.jpg,,
9768,434775,,tt6410564,The Third Murder,0,2017-09-09,0,,,,,,,,,,,,,/xENc6UYviC3JfFqKA6kReHfT2Zt.jpg,,
9769,365024,,tt3835612,Holy Hell,0,2015-08-27,0,,,,,,,,,,,,,/1lIRHAH2B8bKtCDF1eOb8u27JfD.jpg,,
9770,80560,,tt0067961,Wanda,0,1970-09-01,0,,,,,,,,,,,,,/izuJ7cUhcihFnTpfsdSnkMCHsRQ.jpg,,
9771,469651,,tt7213936,What Will People Say,0,2017-10-06,0,,,,,,,,,,,,,/qPVi1soiLyfaRhLIp1ufGlhrEW0.jpg,,
9772,469062,,tt2773246,Scotty and the Secret History of Hollywood,0,2018-07-27,176236,,,,,,,,,,,,,/iTkGCgpePz3PXM6WyaFMwMNm8dq.jpg,,
9773,367153,,tt3893664,Poor Boy,0,2018-07-13,0,,,,,,,,,,,,,/oxAGYHNQeScvCxZuhzMj0dRUEFp.jpg,,
9774,514976,,tt7235016,93Queen,0,2018-04-29,0,,,,,,,,,,,,,/dFWJ6uXNm9chh6G0NLpplbkvEY2.jpg,,
9775,502188,,tt8014482,Milford Graves Full Mantis,0,2018-07-13,0,,,,,,,,,,,,,/jp5hzTKXOfilEv7cDdoeplqU2o3.jpg,,
9776,,,tt7638682,,,,,,,,,,,,,,,,,,,
9777,475094,,tt6763252,The Captain,0,2018-02-02,0,,,,,,,,,,,,,/jdUSP7svZ3DOgCnB0upT1yiueUY.jpg,,
9778,468205,,tt6207878,"No Date, No Signature",0,2017-08-01,0,,,,,,,,,,,,,/rXkqjUCeuJGTuMR0gPaBCh6iEld.jpg,,
9779,789889,,tt4489180,Winning Formula,0,2015-06-11,0,,,,,,,,,,,,,/pDo4D4kWIFc3ysB5OzcOBB5N07R.jpg,,
9780,436279,,tt4524678,The Citizen,0,2017-01-26,0,,,,,,,,,,,,,/ySlOrp7j6vWNm8HOjSge2NgDPRe.jpg,,
9781,315205,,tt5480782,Good Manners,0,2017-08-04,0,,,,,,,,,,,,,/dFGfmI9tIWCpEZbGUhI40uznL1F.jpg,,
9782,475317,,tt7218812,The Other Side of Everything,0,2017-09-11,0,,,,,,,,,,,,,/yyViuuxsyPq6YD3xjrdEd411kpu.jpg,,
9783,26851,,tt0083590,The Atomic Cafe,300000,1982-03-17,22293,,,,,,,,,,,,,/9kTkv6o25fuWVSRu1AgOsF0cwz.jpg,,
9784,102580,,tt0041800,Rendezvous in July,0,1949-12-06,0,,,,,,,,,,,,,/h1COr5Ws6UmEIhvdCe2ie23xB0M.jpg,,
9785,534338,,tt5779372,An Interview with God,0,2018-08-20,0,,,,,,,,,,,,,/d9TeB8VLCgwSph2OSYK3lcHGf1f.jpg,,
9786,65471,,tt0285063,Elvis: The '68 Comeback Special,0,2018-08-16,0,,,,,,,,,,,,,/gbYEFxtP9BOOpsH47RhHwSnLMIx.jpg,,
9787,536768,,tt5645932,Beautifully Broken,0,2018-08-24,1271572,,,,,,,,,,,,,/6wOTte8H255f7VIXDjwQt68F5iN.jpg,,
9788,426613,,tt6257174,The Miseducation of Cameron Post,900000,2018-07-18,2019874,,,,,,,,,,,,,/xFLJDW3na8AADFzQJT6bM1VU5zs.jpg,,
9789,535170,,tt8755316,The Island,0,2018-08-10,0,,,,,,,,,,,,,/gHCKsCcjGwERPGvZa4JUrfKbi2F.jpg,,
9790,,,tt10192676,,,,,,,,,,,,,,,,,,,
9791,523773,,tt6957966,Little Italy,0,2018-08-24,0,,,,,,,,,,,,,/vdSSmzYKqViKH7mkQwgOVSALrOO.jpg,,
9792,12477,,tt0095327,Grave of the Fireflies,3700000,1988-04-16,516962,,,,,,,,,,,,,/k9tv1rXZbOhH7eiCk378x61kNQ1.jpg,,
9793,17352,,tt0052225,South Pacific,6000000,1958-03-18,36800000,,,,,,,,,,,,,/nYNltu2clFoRQGBz9BtZUTcCbUm.jpg,,
9794,517991,,tt8290698,The Spy Gone North,17000000,2018-08-08,3175,,,,,,,,,,,,,/ib7SNOKqPKLyVXTjhuVJIglTC3E.jpg,,
9795,849,,tt0085811,Krull,27000000,1983-07-29,16916617,,,,,,,,,,,,,/2dyMDv6W3ugMfaC8DEXPiqMcurD.jpg,,
9796,430214,,tt6335734,"Night Is Short, Walk On Girl",0,2017-04-07,3878208,,,,,,,,,,,,,/cDp45WZNqgAli3u4GTnUhsqFn5K.jpg,,
9797,1185781,,tt0315296,Sailor Moon SuperS: Special,0,1995-08-04,0,,,,,,,,,,,,,/iui4wlY5PKaIMwKacSCIL83QG5S.jpg,,
9798,541622,,tt8803596,Have It All: The Movie,250000,2018-08-07,0,,,,,,,,,,,,,/nGpWcPTZOCCIoNzVKzz0iqcnSwy.jpg,,
9799,491474,,tt7545566,Skate Kitchen,0,2018-08-10,0,,,,,,,,,,,,,/hrC2F01uzZUcN5QxDCJdkwWRk49.jpg,,
9800,533237,,tt7919680,Karwaan,3038109,2018-08-03,3489863,,,,,,,,,,,,,/vzyfwkImcnbBhRhrS7cLjjmlzFZ.jpg,,
9801,496283,,tt5938084,BuyBust,0,2018-08-01,178471,,,,,,,,,,,,,/vvArzms4uGDAlqo6JfeAe0b4ro4.jpg,,
9802,490000,,tt7681824,We the Animals,0,2018-08-17,0,,,,,,,,,,,,,/pSMcNOpihv6U4JlNAaxfbl2qUj7.jpg,,
9803,385448,,tt5493944,The Little Mermaid,0,2018-08-02,2614006,,,,,,,,,,,,,/7Ax9O1wlFL0Cjl8YLwuXDGthovf.jpg,,
9804,444539,,tt3127022,The Bookshop,5400000,2017-11-10,12055868,,,,,,,,,,,,,/nh2ZpwuTKjY0tTGcsGu7TwOpT4p.jpg,,
9805,489928,,tt6443294,Blaze,1200000,2018-08-17,467306,,,,,,,,,,,,,/g3rMWJRP6rQO5qP9E6umeRq9hGA.jpg,,
9806,455108,,tt6859762,The Little Stranger,0,2018-08-30,1824902,,,,,,,,,,,,,/izPtQ2relqT5LWflL7x4JLTbLxy.jpg,,
9807,538112,,tt7881542,Happy Phirr Bhag Jayegi,0,2018-08-24,0,,,,,,,,,,,,,/6ZGPJgK9qMlQopwfRBeL8t1yltX.jpg,,
9808,468735,,tt6101602,Madeline's Madeline,0,2018-08-10,185576,,,,,,,,,,,,,/8PcvYO5SHmPUFzdXpI2kzj3JtXN.jpg,,
9809,456086,,tt6859352,Support the Girls,0,2018-08-24,129124,,,,,,,,,,,,,/hXfwrs8g3pY4mmaO5WDAowWLqBg.jpg,,
9810,472226,,tt7208564,Blood Fest,0,2018-08-17,0,,,,,,,,,,,,,/v7x4P33lZwstVgxlZGze18hBlD.jpg,,
9811,477489,,tt5092380,Just a Breath Away,13749400,2018-04-04,2842040,,,,,,,,,,,,,/hjePJQDv7GitTrEU67TANuhbytv.jpg,,
9812,557660,,tt8829850,Making The Five Heartbeats,0,2018-08-27,0,,,,,,,,,,,,,/bnWObWnB9hD8p7152Z6o3fH9h3A.jpg,,
9813,490005,,tt7690016,Never Goin' Back,0,2018-08-03,0,,,,,,,,,,,,,/3ytp5pmHFVvAesnL2SJecxgV8W2.jpg,,
9814,473262,,tt7186092,"Nico, 1988",0,2017-10-12,0,,,,,,,,,,,,,/x3krhl7ZC1oaIWZXvmVkwvqFx3w.jpg,,
9815,467675,,tt6313378,Memoir of War,0,2017-08-17,0,,,,,,,,,,,,,/gcrKJJE5SOaTw6PPmO3FNrQenp3.jpg,,
9816,14534,,tt0108002,Rudy,12000000,1993-09-17,22800000,,,,,,,,,,,,,/fAbfTCRpjHe2rprXBly55KL1dL9.jpg,,
9817,529011,,tt8549902,Oolong Courtyard: Kung Fu School,0,2018-08-17,19109023,,,,,,,,,,,,,/8oIm6OS7Mb7RcGCWxxX0oXBbEWI.jpg,,
9818,10494,,tt0156887,Perfect Blue,830000,1998-02-28,112536,,,,,,,,,,,,,/6WTiOCfDPP8XV4jqfloiVWf7KHq.jpg,,
9819,895,,tt0060107,Andrei Rublev,0,1966-12-16,24173,,,,,,,,,,,,,/910xRIUmNJrWH2hkQifBJtoPp5R.jpg,,
9820,499555,,tt7966920,John McEnroe: In the Realm of Perfection,0,2018-07-11,0,,,,,,,,,,,,,/ma4pAX8yJTrspQGRVAFyxyVFBoH.jpg,,
